,taxon,collection_no,early_age,late_age,early_interval,late_interval,uncertainty.interval,notes,
890,Enhydrocyon_crassidens,17638,29.5,24.7,Geringian,NA,4.8,Wang 1994 says late early to early late arikareean but the range is fine here,
891,Enhydrocyon_crassidens,17547,24.7,23.1,Monroecreekian,NA,1.6,,
892,Enhydrocyon_crassidens,17455,23.1,18.5,Harrisonian,NA,4.6,,
893,Enhydrocyon_crassidens,17743,23.1,18.5,Harrisonian,NA,4.6,,
894,Enhydrocyon_crassidens,17794,23.1,18.5,Harrisonian,NA,4.6,,
895,Enhydrocyon_crassidens,17813,23.1,18.5,Harrisonian,NA,4.6,,
896,Enhydrocyon_crassidens,17815,23.1,18.5,Harrisonian,NA,4.6,,
897,Enhydrocyon_pahinsintewakpa,17636,29.5,24.7,Geringian,NA,4.8,,
898,Enhydrocyon_pahinsintewakpa,17637,29.5,24.7,Geringian,NA,4.8,,
899,Enhydrocyon_pahinsintewakpa,17554,24.7,23.1,Monroecreekian,NA,1.6,,
900,Enhydrocyon_pahinsintewakpa,17564,24.7,23.1,Monroecreekian,NA,1.6,,
901,Enhydrocyon_pahinsintewakpa,17723,24.7,23.1,Monroecreekian,NA,1.6,,
902,Enhydrocyon_stenocephalus,17508,29.5,24.7,Geringian,NA,4.8,,
903,Enhydrocyon_stenocephalus,17537,29.5,24.7,Geringian,NA,4.8,,
904,Epicyon_aelurodontoides,18403,9.4,7.5,Early Hemphillian,NA,2.6,Wang lists as early Hemphillian,
905,Epicyon_haydeni,18355,12.5,10,Early Clarendonian,NA,2.5,Wang lists as Early Clarendonian,
906,Epicyon_haydeni,18017,12.5,9.4,Clarendonian,NA,3.1,,
907,Epicyon_haydeni,18130,12.5,9.4,Clarendonian,NA,3.1,,
908,Epicyon_haydeni,18135,12.5,9.4,Clarendonian,NA,3.1,,
909,Epicyon_haydeni,18142,12.5,9.4,Clarendonian,NA,3.1,,
910,Epicyon_haydeni,18214,12.5,9.4,Clarendonian,NA,3.1,,
911,Epicyon_haydeni,18218,12.5,9.4,Clarendonian,NA,3.1,,
912,Epicyon_haydeni,18222,12.5,9.4,Clarendonian,NA,3.1,,
913,Epicyon_haydeni,18227,12.5,9.4,Clarendonian,NA,3.1,,
914,Epicyon_haydeni,18277,12.5,9.4,Clarendonian,NA,3.1,,
915,Epicyon_haydeni,18299,12.5,9.4,Clarendonian,NA,3.1,,
916,Epicyon_haydeni,18430,12.5,9.4,Clarendonian,NA,3.1,,
917,Epicyon_haydeni,18447,12.5,9.4,Clarendonian,NA,3.1,,
918,Epicyon_haydeni,18468,12.5,9.4,Clarendonian,NA,3.1,,
919,Epicyon_haydeni,18468,12.5,9.4,Clarendonian,NA,3.1,,
920,Epicyon_haydeni,18496,12.5,9.4,Clarendonian,NA,3.1,,
921,Epicyon_haydeni,18588,12.5,9.4,Clarendonian,NA,3.1,,
922,Epicyon_haydeni,18816,12.5,9.4,Clarendonian,NA,3.1,,
923,Epicyon_haydeni,18826,12.5,9.4,Clarendonian,NA,3.1,,
924,Epicyon_haydeni,19315,12.5,9.4,Clarendonian,NA,3.1,,
925,Epicyon_haydeni,19322,12.5,9.4,Clarendonian,NA,3.1,,
926,Epicyon_haydeni,19391,12.5,9.4,Clarendonian,NA,3.1,,
927,Epicyon_haydeni,19429,12.5,9.4,Clarendonian,NA,3.1,,
928,Epicyon_haydeni,19436,12.5,9.4,Clarendonian,NA,3.1,,
929,Epicyon_haydeni,19483,12.5,9.4,Clarendonian,NA,3.1,,
930,Epicyon_haydeni,19517,12.5,9.4,Clarendonian,NA,3.1,,
931,Epicyon_haydeni,19543,12.5,9.4,Clarendonian,NA,3.1,,
932,Epicyon_haydeni,188779,12.5,9.4,Clarendonian,NA,3.1,,
933,Epicyon_haydeni,18327,11.63,9.4,Late Clarendonian,NA,2.23,,
934,Epicyon_haydeni,18554,11.63,9.4,Late Clarendonian,NA,2.23,,
935,Epicyon_haydeni,19036,11.63,9.4,Late Clarendonian,NA,2.23,,
936,Epicyon_haydeni,188947,11.63,9.4,Late Clarendonian,NA,2.23,,
937,Epicyon_haydeni,19466,11.63,7.246,Tortonian,NA,4.384,,
938,Epicyon_haydeni,19538,9.4,7.5,early Early Hemphillian,NA,4.07,,
939,Epicyon_haydeni,18033,9.4,4.7,Hemphillian,NA,4.7,,
940,Epicyon_haydeni,18034,9.4,4.7,Hemphillian,NA,4.7,,
941,Epicyon_haydeni,18055,9.4,4.7,Hemphillian,NA,4.7,,
942,Epicyon_haydeni,18072,9.4,4.7,Hemphillian,NA,4.7,,
943,Epicyon_haydeni,18086,9.4,4.7,Hemphillian,NA,4.7,,
944,Epicyon_haydeni,18111,9.4,4.7,Hemphillian,NA,4.7,,
945,Epicyon_haydeni,18169,9.4,4.7,Hemphillian,NA,4.7,,
946,Epicyon_haydeni,18198,9.4,4.7,Hemphillian,NA,4.7,,
947,Epicyon_haydeni,18211,9.4,4.7,Hemphillian,NA,4.7,,
948,Epicyon_haydeni,18225,9.4,4.7,Hemphillian,NA,4.7,,
949,Epicyon_haydeni,18308,9.4,4.7,Hemphillian,NA,4.7,,
950,Epicyon_haydeni,18323,9.4,4.7,Hemphillian,NA,4.7,,
951,Epicyon_haydeni,18364,9.4,4.7,Hemphillian,NA,4.7,,
952,Epicyon_haydeni,18365,9.4,4.7,Hemphillian,NA,4.7,,
953,Epicyon_haydeni,18415,9.4,4.7,Hemphillian,NA,4.7,,
954,Epicyon_haydeni,18444,9.4,4.7,Hemphillian,NA,4.7,,
955,Epicyon_haydeni,18495,9.4,4.7,Hemphillian,NA,4.7,,
956,Epicyon_haydeni,18497,9.4,4.7,Hemphillian,NA,4.7,,
957,Epicyon_haydeni,18514,9.4,4.7,Hemphillian,NA,4.7,,
958,Epicyon_haydeni,18527,9.4,4.7,Hemphillian,NA,4.7,,
959,Epicyon_haydeni,18559,9.4,4.7,Hemphillian,NA,4.7,,
960,Epicyon_haydeni,18560,9.4,4.7,Hemphillian,NA,4.7,,
961,Epicyon_haydeni,18563,9.4,4.7,Hemphillian,NA,4.7,,
962,Epicyon_haydeni,18933,9.4,4.7,Hemphillian,NA,4.7,,
963,Epicyon_haydeni,19085,9.4,4.7,Hemphillian,NA,4.7,,
964,Epicyon_haydeni,19288,9.4,4.7,Hemphillian,NA,4.7,,
965,Epicyon_haydeni,19348,9.4,4.7,Hemphillian,NA,4.7,,
966,Epicyon_haydeni,18532,7.5,4.7,Late Hemphillian,NA,0.633,,
967,Epicyon_saevus,19535,14.8,12.5,Late Barstovian,NA,2.3,Wang lists as Late Barstovian-Clarendonian,
968,Epicyon_saevus,18024,12.5,9.4,Clarendonian,NA,3.1,,
969,Epicyon_saevus,18042,12.5,9.4,Clarendonian,NA,3.1,,
970,Epicyon_saevus,18059,12.5,9.4,Clarendonian,NA,3.1,,
971,Epicyon_saevus,18063,12.5,9.4,Clarendonian,NA,3.1,,
972,Epicyon_saevus,18095,12.5,9.4,Clarendonian,NA,3.1,,
973,Epicyon_saevus,18118,12.5,9.4,Clarendonian,NA,3.1,,
974,Epicyon_saevus,18135,12.5,9.4,Clarendonian,NA,3.1,,
975,Epicyon_saevus,18171,12.5,9.4,Clarendonian,NA,3.1,,
976,Epicyon_saevus,18196,12.5,9.4,Clarendonian,NA,3.1,,
977,Epicyon_saevus,18200,12.5,9.4,Clarendonian,NA,3.1,,
978,Epicyon_saevus,18202,12.5,9.4,Clarendonian,NA,3.1,,
979,Epicyon_saevus,18214,12.5,9.4,Clarendonian,NA,3.1,,
980,Epicyon_saevus,18221,12.5,9.4,Clarendonian,NA,3.1,,
981,Epicyon_saevus,18222,12.5,9.4,Clarendonian,NA,3.1,,
982,Epicyon_saevus,18227,12.5,9.4,Clarendonian,NA,3.1,,
983,Epicyon_saevus,18233,12.5,9.4,Clarendonian,NA,3.1,,
984,Epicyon_saevus,18244,12.5,9.4,Clarendonian,NA,3.1,,
985,Epicyon_saevus,18245,12.5,9.4,Clarendonian,NA,3.1,,
986,Epicyon_saevus,18246,12.5,9.4,Clarendonian,NA,3.1,,
987,Epicyon_saevus,18251,12.5,9.4,Clarendonian,NA,3.1,,
988,Epicyon_saevus,18299,12.5,9.4,Clarendonian,NA,3.1,,
989,Epicyon_saevus,18301,12.5,9.4,Clarendonian,NA,3.1,,
990,Epicyon_saevus,18309,12.5,9.4,Clarendonian,NA,3.1,,
991,Epicyon_saevus,18335,12.5,9.4,Clarendonian,NA,3.1,,
992,Epicyon_saevus,18336,12.5,9.4,Clarendonian,NA,3.1,,
993,Epicyon_saevus,18355,12.5,9.4,Clarendonian,NA,3.1,,
994,Epicyon_saevus,18374,12.5,9.4,Clarendonian,NA,3.1,,
995,Epicyon_saevus,18378,12.5,9.4,Clarendonian,NA,3.1,,
996,Epicyon_saevus,18398,12.5,9.4,Clarendonian,NA,3.1,,
997,Epicyon_saevus,18446,12.5,9.4,Clarendonian,NA,3.1,,
998,Epicyon_saevus,18447,12.5,9.4,Clarendonian,NA,3.1,,
999,Epicyon_saevus,18458,12.5,9.4,Clarendonian,NA,3.1,,
1000,Epicyon_saevus,18468,12.5,9.4,Clarendonian,NA,3.1,,
1001,Epicyon_saevus,18496,12.5,9.4,Clarendonian,NA,3.1,,
1002,Epicyon_saevus,18835,12.5,9.4,Clarendonian,NA,3.1,,
1003,Epicyon_saevus,18888,12.5,9.4,Clarendonian,NA,3.1,,
1004,Epicyon_saevus,18987,12.5,9.4,Clarendonian,NA,3.1,,
1005,Epicyon_saevus,19035,12.5,9.4,Clarendonian,NA,3.1,,
1006,Epicyon_saevus,19093,12.5,9.4,Clarendonian,NA,3.1,,
1007,Epicyon_saevus,19383,12.5,9.4,Clarendonian,NA,3.1,,
1008,Epicyon_saevus,19384,12.5,9.4,Clarendonian,NA,3.1,,
1009,Epicyon_saevus,19391,12.5,9.4,Clarendonian,NA,3.1,,
1010,Epicyon_saevus,188779,12.5,9.4,Clarendonian,NA,3.1,,
1011,Epicyon_saevus,189022,12.5,9.4,Clarendonian,NA,3.1,,
1012,Epicyon_saevus,18066,11.63,9.4,Late Clarendonian,NA,2.23,,
1013,Epicyon_saevus,18327,11.63,9.4,Late Clarendonian,NA,2.23,,
1014,Epicyon_saevus,18554,11.63,9.4,Late Clarendonian,NA,2.23,,
1015,Epicyon_saevus,19528,11.63,9.4,Late Clarendonian,NA,2.23,,
1016,Epicyon_saevus,18033,9.4,7.5,Early Hemphillian,NA,2.6,Wang lists Early Hemphillian,
1017,Epicyon_saevus,18034,9.4,7.5,Early Hemphillian,NA,2.6,Wang lists Early Hemphillian,
1018,Epicyon_saevus,18072,9.4,7.5,Early Hemphillian,NA,2.6,Wang lists Early Hemphillian,
1019,Epicyon_saevus,18258,9.4,7.5,Early Hemphillian,NA,2.6,Wang lists Early Hemphillian,
1020,Epicyon_saevus,18293,9.4,7.5,Early Hemphillian,NA,2.6,Wang lists Early Hemphillian,
1021,Epicyon_saevus,18308,9.4,7.5,Early Hemphillian,NA,2.6,Wang lists Early Hemphillian,
1022,Epicyon_saevus,18323,9.4,7.5,Early Hemphillian,NA,2.6,Wang lists Early Hemphillian,
1023,Epicyon_saevus,18415,9.4,7.5,Early Hemphillian,NA,2.6,Wang lists Early Hemphillian,
1024,Epicyon_saevus,18431,9.4,7.5,Early Hemphillian,NA,2.6,Wang lists Early Hemphillian,
1025,Epicyon_saevus,18560,9.4,7.5,Early Hemphillian,NA,2.6,Wang lists Early Hemphillian,
1026,Epicyon_saevus,19095,9.4,7.5,Early Hemphillian,NA,2.6,Wang lists Early Hemphillian,
1027,Epicyon_saevus,19551,9.4,7.5,Early Hemphillian,NA,2.6,Wang lists Early Hemphillian,
1028,Eucyon_davisi,18936,9.4,7.5,Early Hemphillian,NA,4.7,Tedford lists as Early Hemphillian,
1029,Eucyon_davisi,18097,9.4,4.7,Hemphillian,NA,4.7,,
1030,Eucyon_davisi,18140,9.4,4.7,Hemphillian,NA,4.7,,
1031,Eucyon_davisi,18166,9.4,4.7,Hemphillian,NA,4.7,,
1032,Eucyon_davisi,18304,9.4,4.7,Hemphillian,NA,4.7,,
1033,Eucyon_davisi,18342,9.4,4.7,Hemphillian,NA,4.7,,
1034,Eucyon_davisi,18560,9.4,4.7,Hemphillian,NA,4.7,,
1035,Eucyon_davisi,18900,9.4,4.7,Hemphillian,NA,4.7,,
1036,Eucyon_davisi,18943,9.4,4.7,Hemphillian,NA,4.7,,
1037,Eucyon_davisi,18944,9.4,4.7,Hemphillian,NA,4.7,,
1038,Eucyon_davisi,18970,9.4,4.7,Hemphillian,NA,4.7,,
1039,Eucyon_davisi,19095,9.4,4.7,Hemphillian,NA,4.7,,
1040,Eucyon_davisi,19116,9.4,4.7,Hemphillian,NA,4.7,,
1041,Eucyon_davisi,19272,9.4,4.7,Hemphillian,NA,4.7,,
1042,Eucyon_davisi,19480,9.4,4.7,Hemphillian,NA,4.7,,
1043,Eucyon_davisi,19533,9.4,4.7,Hemphillian,NA,4.7,,
1044,Eucyon_davisi,232055,9.4,4.7,Hemphillian,NA,4.7,,
1045,Eucyon_davisi,18036,7.5,4.7,Late Hemphillian,NA,0.63,,
1046,Eucyon_davisi,18247,7.5,4.7,Late Hemphillian,NA,0.63,,
1047,Eucyon_davisi,18340,7.5,4.7,Late Hemphillian,NA,0.63,,
1048,Eucyon_davisi,18532,7.5,4.7,Late Hemphillian,NA,0.63,,
1049,Eucyon_davisi,18755,7.5,4.7,Late Hemphillian,NA,0.63,,
1050,Eucyon_davisi,19514,7.5,4.7,Late Hemphillian,NA,0.63,,
1051,Eucyon_davisi,19582,7.5,4.7,Late Hemphillian,NA,0.63,,
1052,Eucyon_davisi,19610,7.5,4.7,Late Hemphillian,NA,0.63,,
1053,Eucyon_davisi,19612,7.5,4.7,Late Hemphillian,NA,0.63,,
1054,Eucyon_davisi,35430,7.5,4.7,Late Hemphillian,NA,0.63,,
1055,Eucyon_davisi,20083,5.333,3.6,Early Pliocene,NA,1.733,,
1056,Eucyon_davisi,20063,4.7,1.8,Blancan,NA,3.3,,
1057,Eucyon_davisi,230804,3.6,2.58,Late Pliocene,NA,1.02,,
1058,Eucyon_davisi,230919,3.6,2.58,Late Pliocene,NA,1.02,,
1059,Eucyon_ferox,18126,7.5,4.7,Late Hemphillian,NA,0.63,,
1060,Eucyon_ferox,18713,7.5,4.7,Late Hemphillian,NA,0.63,,
1061,Eucyon_ferox,18737,7.5,4.7,Late Hemphillian,NA,0.63,,
1062,Eucyon_ferox,18755,7.5,4.7,Late Hemphillian,NA,0.63,,
1063,Eucyon_ferox,19473,7.5,4.7,Late Hemphillian,NA,0.63,,
1064,Eucyon_ferox,19514,7.5,4.7,Late Hemphillian,NA,0.63,,
1065,Eucyon_ferox,19612,7.5,4.7,Late Hemphillian,NA,0.63,,
1066,Eucyon_ferox,18304,6.8,4.7,Hemphillian,NA,4.7,,
1067,Eucyon_ferox,18718,6.8,4.7,Hemphillian,NA,4.7,,
1068,Eucyon_ferox,18745,6.8,4.7,Hemphillian,NA,4.7,,
1069,Eucyon_ferox,189788,6.8,4.7,Hemphillian,NA,4.7,,
1070,Eucyon_ferox,189790,6.8,4.7,Hemphillian,NA,4.7,,
1071,Eucyon_ferox,212307,6.8,4.7,Hemphillian,NA,4.7,,
1072,Eucyon_ferox,19925,4.7,4.1,Early Blancan,NA,0.6,Tedford lists as Early Blancan,
1073,Eucyon_ferox,19936,4.7,4.1,Early Blancan,NA,0.6,Tedford lists as Early Blancan,
1074,Eucyon_ferox,19959,4.7,4.1,Early Blancan,NA,0.6,Tedford lists as Early Blancan,
1075,Eucyon_ferox,19960,4.7,4.1,Early Blancan,NA,0.6,Tedford lists as Early Blancan,
1076,Eucyon_ferox,19832,4.1,3,Middle Blancan,NA,1.1,Tedford lists Middle Blancan,
1077,Eucyon_ferox,19836,4.1,3,Middle Blancan,NA,1.1,Tedford lists Middle Blancan,
1078,Eucyon_ferox,19868,4.1,3,Middle Blancan,NA,1.1,Tedford lists Middle Blancan,
1079,Eucyon_ferox,19902,4.1,3,Middle Blancan,NA,1.1,Tedford lists Middle Blancan,
1080,Eucyon_ferox,19906,4.1,3,Middle Blancan,NA,1.1,Tedford lists Middle Blancan,
1081,Eucyon_ferox,181255,4.1,3,Middle Blancan,NA,1.1,Tedford lists Middle Blancan,
1082,Euoplocyon_brachygnathus,17905,16.3,14.8,Early Barstovian,NA,1.5,Wang lists as early barstovian,
1083,Euoplocyon_brachygnathus,17955,16.3,14.8,Early Barstovian,NA,1.5,Wang lists as early barstovian,
1084,Euoplocyon_brachygnathus,18004,16.3,14.8,Early Barstovian,NA,1.5,Wang lists as early barstovian,
1085,Euoplocyon_brachygnathus,18894,16.3,14.8,Early Barstovian,NA,1.5,Wang lists as early barstovian,
1086,Euoplocyon_brachygnathus,19056,16.3,14.8,Early Barstovian,NA,1.5,Wang lists as early barstovian,
1087,Euoplocyon_brachygnathus,19557,16.3,14.8,Early Barstovian,NA,1.5,Wang lists as early barstovian,
1088,Euoplocyon_spissidens,18597,18.5,17.5,Hemingfordian,NA,1,Wang lists as early Hemingfordian,
1089,Ferrucyon_avius,NA,4.7,4.1,Early Blancan,,0.6,"Ruiz Ramoni et al., 2020",
1090,Hesperocyon_coloradensis,17082,33.9,31.8,Orellan,NA,2.1,,
1091,Hesperocyon_coloradensis,17083,33.9,31.8,Orellan,NA,2.1,,
1092,Hesperocyon_gregarius,16845,39.7,37,Duchesnean,NA,2.7,,
1093,Hesperocyon_gregarius,16891,37,33.9,Chadronian,NA,3.1,,
1094,Hesperocyon_gregarius,16896,37,33.9,Chadronian,NA,3.1,,
1095,Hesperocyon_gregarius,16898,37,33.9,Chadronian,NA,3.1,,
1096,Hesperocyon_gregarius,16918,37,33.9,Chadronian,NA,3.1,,
1097,Hesperocyon_gregarius,16919,37,33.9,Chadronian,NA,3.1,,
1098,Hesperocyon_gregarius,16920,37,33.9,Chadronian,NA,3.1,,
1099,Hesperocyon_gregarius,16924,37,33.9,Chadronian,NA,3.1,,
1100,Hesperocyon_gregarius,16925,37,33.9,Chadronian,NA,3.1,,
1101,Hesperocyon_gregarius,16929,37,33.9,Chadronian,NA,3.1,,
1102,Hesperocyon_gregarius,16930,37,33.9,Chadronian,NA,3.1,,
1103,Hesperocyon_gregarius,16932,37,33.9,Chadronian,NA,3.1,,
1104,Hesperocyon_gregarius,16943,37,33.9,Chadronian,NA,3.1,,
1105,Hesperocyon_gregarius,16959,37,33.9,Chadronian,NA,3.1,,
1106,Hesperocyon_gregarius,16961,37,33.9,Chadronian,NA,3.1,,
1107,Hesperocyon_gregarius,16962,37,33.9,Chadronian,NA,3.1,,
1108,Hesperocyon_gregarius,16963,37,33.9,Chadronian,NA,3.1,,
1109,Hesperocyon_gregarius,16964,37,33.9,Chadronian,NA,3.1,,
1110,Hesperocyon_gregarius,16974,37,33.9,Chadronian,NA,3.1,,
1111,Hesperocyon_gregarius,16977,37,33.9,Chadronian,NA,3.1,,
1112,Hesperocyon_gregarius,16985,37,33.9,Chadronian,NA,3.1,,
1113,Hesperocyon_gregarius,16988,37,33.9,Chadronian,NA,3.1,,
1114,Hesperocyon_gregarius,16991,37,33.9,Chadronian,NA,3.1,,
1115,Hesperocyon_gregarius,16995,37,33.9,Chadronian,NA,3.1,,
1116,Hesperocyon_gregarius,16997,37,33.9,Chadronian,NA,3.1,,
1117,Hesperocyon_gregarius,16998,37,33.9,Chadronian,NA,3.1,,
1118,Hesperocyon_gregarius,17003,37,33.9,Chadronian,NA,3.1,,
1119,Hesperocyon_gregarius,17006,37,33.9,Chadronian,NA,3.1,,
1120,Hesperocyon_gregarius,17007,37,33.9,Chadronian,NA,3.1,,
1121,Hesperocyon_gregarius,17010,37,33.9,Chadronian,NA,3.1,,
1122,Hesperocyon_gregarius,17017,37,33.9,Chadronian,NA,3.1,,
1123,Hesperocyon_gregarius,17022,37,33.9,Chadronian,NA,3.1,,
1124,Hesperocyon_gregarius,17024,37,33.9,Chadronian,NA,3.1,,
1125,Hesperocyon_gregarius,17025,37,33.9,Chadronian,NA,3.1,,
1126,Hesperocyon_gregarius,17027,37,33.9,Late Chadronian,NA,3.1,,
1127,Hesperocyon_gregarius,17028,37,33.9,Chadronian,NA,3.1,,
1128,Hesperocyon_gregarius,17038,37,33.9,Chadronian,NA,3.1,,
1129,Hesperocyon_gregarius,17042,37,33.9,Chadronian,NA,3.1,,
1130,Hesperocyon_gregarius,17044,37,33.9,Chadronian,NA,3.1,,
1131,Hesperocyon_gregarius,156988,37,33.9,Middle Chadronian,Late Chadronian,3.1,,
1132,Hesperocyon_gregarius,230861,37,33.9,Chadronian,NA,3.1,,
1133,Hesperocyon_gregarius,17046,33.9,31.8,Orellan,NA,2.1,,
1134,Hesperocyon_gregarius,17047,33.9,31.8,Orellan,NA,2.1,,
1135,Hesperocyon_gregarius,17048,33.9,31.8,Orellan,NA,2.1,,
1136,Hesperocyon_gregarius,17049,33.9,31.8,Orellan,NA,2.1,,
1137,Hesperocyon_gregarius,17050,33.9,31.8,Orellan,NA,2.1,,
1138,Hesperocyon_gregarius,17052,33.9,31.8,Orellan,NA,2.1,,
1139,Hesperocyon_gregarius,17054,33.9,31.8,Orellan,NA,2.1,,
1140,Hesperocyon_gregarius,17062,33.9,31.8,Orellan,NA,2.1,,
1141,Hesperocyon_gregarius,17073,33.9,31.8,Orellan,NA,2.1,,
1142,Hesperocyon_gregarius,17074,33.9,31.8,Orellan,NA,2.1,,
1143,Hesperocyon_gregarius,17080,33.9,31.8,Orellan,NA,2.1,,
1144,Hesperocyon_gregarius,17081,33.9,31.8,Orellan,NA,2.1,,
1145,Hesperocyon_gregarius,17082,33.9,31.8,Orellan,NA,2.1,,
1146,Hesperocyon_gregarius,17087,33.9,31.8,Orellan,NA,2.1,,
1147,Hesperocyon_gregarius,17090,33.9,31.8,Orellan,NA,2.1,,
1148,Hesperocyon_gregarius,17092,33.9,31.8,Orellan,NA,2.1,,
1149,Hesperocyon_gregarius,17094,33.9,31.8,Orellan,NA,2.1,,
1150,Hesperocyon_gregarius,17096,33.9,31.8,Orellan,NA,2.1,,
1151,Hesperocyon_gregarius,17098,33.9,31.8,Orellan,NA,2.1,,
1152,Hesperocyon_gregarius,17099,33.9,31.8,Orellan,NA,2.1,,
1153,Hesperocyon_gregarius,17101,33.9,31.8,Orellan,NA,2.1,,
1154,Hesperocyon_gregarius,17104,33.9,31.8,Orellan,NA,2.1,,
1155,Hesperocyon_gregarius,17106,33.9,31.8,Orellan,NA,2.1,,
1156,Hesperocyon_gregarius,17107,33.9,31.8,Orellan,NA,2.1,,
1157,Hesperocyon_gregarius,17108,33.9,31.8,Orellan,NA,2.1,,
1158,Hesperocyon_gregarius,17111,33.9,31.8,Orellan,NA,2.1,,
1159,Hesperocyon_gregarius,17112,33.9,31.8,Orellan,NA,2.1,,
1160,Hesperocyon_gregarius,17114,33.9,31.8,Orellan,NA,2.1,,
1161,Hesperocyon_gregarius,17117,33.9,31.8,Orellan,NA,2.1,,
1162,Hesperocyon_gregarius,17118,33.9,31.8,Orellan,NA,2.1,,
1163,Hesperocyon_gregarius,17123,33.9,31.8,Orellan,NA,2.1,,
1164,Hesperocyon_gregarius,17125,33.9,31.8,Orellan,NA,2.1,,
1165,Hesperocyon_gregarius,17126,33.9,31.8,Orellan,NA,2.1,,
1166,Hesperocyon_gregarius,17128,33.9,31.8,Orellan,NA,2.1,,
1167,Hesperocyon_gregarius,17135,33.9,31.8,Orellan,NA,2.1,,
1168,Hesperocyon_gregarius,17138,33.9,31.8,Orellan,NA,2.1,,
1169,Hesperocyon_gregarius,17139,33.9,31.8,Orellan,NA,2.1,,
1170,Hesperocyon_gregarius,17143,33.9,31.8,Orellan,NA,2.1,,
1171,Hesperocyon_gregarius,17149,33.9,31.8,Orellan,NA,2.1,,
1172,Hesperocyon_gregarius,17155,33.9,31.8,Orellan,NA,2.1,,
1173,Hesperocyon_gregarius,17159,33.9,31.8,Orellan,NA,2.1,,
1174,Hesperocyon_gregarius,17162,33.9,31.8,Orellan,NA,2.1,,
1175,Hesperocyon_gregarius,17164,33.9,31.8,Orellan,NA,2.1,,
1176,Hesperocyon_gregarius,17167,33.9,31.8,Orellan,NA,2.1,,
1177,Hesperocyon_gregarius,17168,33.9,31.8,Orellan,NA,2.1,,
1178,Hesperocyon_gregarius,17169,33.9,31.8,Orellan,NA,2.1,,
1179,Hesperocyon_gregarius,17172,33.9,31.8,Orellan,NA,2.1,,
1180,Hesperocyon_gregarius,17176,33.9,31.8,Orellan,NA,2.1,,
1181,Hesperocyon_gregarius,17177,33.9,31.8,Orellan,NA,2.1,,
1182,Hesperocyon_gregarius,17181,33.9,31.8,Orellan,NA,2.1,,
1183,Hesperocyon_gregarius,17185,33.9,31.8,Orellan,NA,2.1,,
1184,Hesperocyon_gregarius,17192,33.9,31.8,Orellan,NA,2.1,,
1185,Hesperocyon_gregarius,17193,33.9,31.8,Orellan,NA,2.1,,
1186,Hesperocyon_gregarius,17194,33.9,31.8,Orellan,NA,2.1,,
1187,Hesperocyon_gregarius,17196,33.9,31.8,Orellan,NA,2.1,,
1188,Hesperocyon_gregarius,17201,33.9,31.8,Orellan,NA,2.1,,
1189,Hesperocyon_gregarius,17203,33.9,31.8,Orellan,NA,2.1,,
1190,Hesperocyon_gregarius,17204,33.9,31.8,Orellan,NA,2.1,,
1191,Hesperocyon_gregarius,17205,33.9,31.8,Orellan,NA,2.1,,
1192,Hesperocyon_gregarius,17206,33.9,31.8,Orellan,NA,2.1,,
1193,Hesperocyon_gregarius,17207,33.9,31.8,Orellan,NA,2.1,,
1194,Hesperocyon_gregarius,17211,33.9,31.8,Orellan,NA,2.1,,
1195,Hesperocyon_gregarius,17212,33.9,31.8,Orellan,NA,2.1,,
1196,Hesperocyon_gregarius,17216,33.9,31.8,Orellan,NA,2.1,,
1197,Hesperocyon_gregarius,17220,33.9,31.8,Orellan,NA,2.1,,
1198,Hesperocyon_gregarius,17221,33.9,31.8,Orellan,NA,2.1,,
1199,Hesperocyon_gregarius,17231,33.9,31.8,Orellan,NA,2.1,,
1200,Hesperocyon_gregarius,17232,33.9,31.8,Orellan,NA,2.1,,
1201,Hesperocyon_gregarius,17235,33.9,31.8,Orellan,NA,2.1,,
1202,Hesperocyon_gregarius,17237,33.9,31.8,Orellan,NA,2.1,,
1203,Hesperocyon_gregarius,17241,33.9,31.8,Orellan,NA,2.1,,
1204,Hesperocyon_gregarius,17247,33.9,31.8,Orellan,NA,2.1,,
1205,Hesperocyon_gregarius,17248,33.9,31.8,Orellan,NA,2.1,,
1206,Hesperocyon_gregarius,17257,33.9,31.8,Orellan,NA,2.1,,
1207,Hesperocyon_gregarius,17260,33.9,31.8,Orellan,NA,2.1,,
1208,Hesperocyon_gregarius,17265,33.9,31.8,Orellan,NA,2.1,,
1209,Hesperocyon_gregarius,17271,33.9,31.8,Orellan,NA,2.1,,
1210,Hesperocyon_gregarius,17273,33.9,31.8,Orellan,NA,2.1,,
1211,Hesperocyon_gregarius,17286,33.9,31.8,Orellan,NA,2.1,,
1212,Hesperocyon_gregarius,17287,33.9,31.8,Orellan,NA,2.1,,
1213,Hesperocyon_gregarius,17289,33.9,31.8,Orellan,NA,2.1,,
1214,Hesperocyon_gregarius,17290,33.9,31.8,Orellan,NA,2.1,,
1215,Hesperocyon_gregarius,17292,33.9,31.8,Orellan,NA,2.1,,
1216,Hesperocyon_gregarius,17301,33.9,31.8,Orellan,NA,2.1,,
1217,Hesperocyon_gregarius,17303,33.9,31.8,Orellan,NA,2.1,,
1218,Hesperocyon_gregarius,163487,33.9,31.8,Orellan,NA,2.1,,
1219,Hesperocyon_gregarius,17310,31.8,29.5,Whitneyan,NA,2.3,,
